algorithm,dataset,size,seed,repetition,runtime_ns,comparisons,writes,partition_calls,max_recursion_depth,peak_mem_bytes,correct,error
mergesort,reverse,10000,6,0,383008500,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,7,0,360626900,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,8,0,356602000,69008,133616,0,15,1216912,True,
mergesort,reverse,10000,9,0,356535600,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,10,0,379519700,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,11,0,352427000,69008,133616,0,15,1216912,True,
mergesort,reverse,10000,12,0,359726800,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,13,0,358797900,69008,133616,0,15,1216908,True,AA
mergesort,reverse,10000,14,0,353265200,69008,133616,0,15,1216908,True,
mergesort,reverse,10000,15,0,362901800,69008,133616,0,15,1216908,True,
mergesort,presorted,1000,1,0,21544400,4932,9976,0,11,123780,True,
mergesort,presorted,1000,2,0,21820500,4932,9976,0,11,123780,True,
mergesort,presorted,1000,3,0,22561400,4932,9976,0,11,123780,True,
mergesort,presorted,1000,4,0,21818300,4932,9976,0,11,123780,True,
mergesort,presorted,1000,5,0,21300000,4932,9976,0,11,123780,True,
mergesort,presorted,1000,6,0,21702000,4932,9976,0,11,123780,True,
mergesort,presorted,1000,7,0,21465700,4932,9976,0,11,123780,True,
mergesort,presorted,1000,8,0,21228100,4932,9976,0,11,123780,True,
mergesort,presorted,1000,9,0,21436800,4932,9976,0,11,123780,True,
mergesort,presorted,1000,10,0,21918900,4932,9976,0,11,123780,True,
mergesort,presorted,1000,11,0,21882500,4932,9976,0,11,123780,True,
mergesort,presorted,1000,12,0,21720500,4932,9976,0,11,123780,True,
mergesort,presorted,1000,13,0,23286100,4932,9976,0,11,123780,True,
mergesort,presorted,1000,14,0,22308500,4932,9976,0,11,123784,True,
mergesort,presorted,1000,15,0,21467000,4932,9976,0,11,123780,True,
mergesort,presorted,5000,1,0,166680400,29804,61808,0,14,606964,True,
mergesort,presorted,5000,2,0,164529700,29804,61808,0,14,606964,True,
mergesort,presorted,5000,3,0,164942500,29804,61808,0,14,606964,True,
mergesort,presorted,5000,4,0,181801200,29804,61808,0,14,606964,True,
mergesort,presorted,5000,5,0,167135600,29804,61808,0,14,606964,True,
mergesort,presorted,5000,6,0,165334900,29804,61808,0,14,606968,True,
mergesort,presorted,5000,7,0,166343000,29804,61808,0,14,606964,True,
mergesort,presorted,5000,8,0,166685800,29804,61808,0,14,606964,True,
mergesort,presorted,5000,9,0,163715400,29804,61808,0,14,606964,True,
mergesort,presorted,5000,10,0,167197500,29804,61808,0,14,606964,True,
mergesort,presorted,5000,11,0,171111700,29804,61808,0,14,606964,True,
mergesort,presorted,5000,12,0,167299800,29804,61808,0,14,606968,True,
mergesort,presorted,5000,13,0,177041300,29804,61808,0,14,606964,True,
mergesort,presorted,5000,14,0,165152400,29804,61808,0,14,606964,True,
mergesort,presorted,5000,15,0,168363500,29804,61808,0,14,606964,True,
mergesort,presorted,10000,1,0,374396000,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,2,0,375432700,64608,133616,0,15,1216912,True,
mergesort,presorted,10000,3,0,370338300,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,4,0,373005300,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,5,0,373003200,64608,133616,0,15,1216912,True,
mergesort,presorted,10000,6,0,378022700,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,7,0,372114800,64608,133616,0,15,1216912,True,
mergesort,presorted,10000,8,0,371935400,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,9,0,372390400,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,10,0,376024300,64608,133616,0,15,1216912,True,
mergesort,presorted,10000,11,0,376461900,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,12,0,375313000,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,13,0,370971600,64608,133616,0,15,1216912,True,
mergesort,presorted,10000,14,0,397162300,64608,133616,0,15,1216908,True,
mergesort,presorted,10000,15,0,373952600,64608,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,1000,1,0,22115800,8127,9976,0,11,123784,True,
mergesort,presorted_10pct_swaps,1000,2,0,21632300,8037,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,3,0,21764200,7983,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,4,0,21750600,7933,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,5,0,22736200,8131,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,6,0,21768400,7906,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,7,0,21222700,7697,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,8,0,21251000,7890,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,9,0,21735600,7851,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,10,0,21165800,7850,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,11,0,21449000,7852,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,12,0,22237100,7980,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,13,0,21497000,7976,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,14,0,21455700,7952,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,1000,15,0,22182100,8087,9976,0,11,123780,True,
mergesort,presorted_10pct_swaps,5000,1,0,169776200,51208,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,2,0,166230100,51205,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,3,0,169332100,51174,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,4,0,167369400,51141,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,5,0,164011400,51206,61808,0,14,606968,True,
mergesort,presorted_10pct_swaps,5000,6,0,164967500,51314,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,7,0,166790900,50597,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,8,0,168680400,51299,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,9,0,167498400,50859,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,10,0,170575200,51075,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,11,0,170535200,51170,61808,0,14,606968,True,
mergesort,presorted_10pct_swaps,5000,12,0,165929000,51242,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,13,0,165207300,51128,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,14,0,165460700,51216,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,5000,15,0,165906300,51383,61808,0,14,606964,True,
mergesort,presorted_10pct_swaps,10000,1,0,375482600,112714,133616,0,15,1216912,True,
mergesort,presorted_10pct_swaps,10000,2,0,377209100,112422,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,3,0,382148600,112404,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,4,0,410092800,112489,133616,0,15,1216912,True,
mergesort,presorted_10pct_swaps,10000,5,0,377260300,111905,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,6,0,374630600,111942,133616,0,15,1216912,True,
mergesort,presorted_10pct_swaps,10000,7,0,377425700,111760,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,8,0,381065800,112191,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,9,0,372343300,112031,133616,0,15,1216912,True,
mergesort,presorted_10pct_swaps,10000,10,0,380155600,112437,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,11,0,383218900,111642,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,12,0,371316700,112501,133616,0,15,1216912,True,
mergesort,presorted_10pct_swaps,10000,13,0,372537700,112566,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,14,0,372613000,112169,133616,0,15,1216908,True,
mergesort,presorted_10pct_swaps,10000,15,0,374697200,112292,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,1000,1,0,21404200,8523,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,2,0,21497500,8461,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,3,0,22546500,8399,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,4,0,21893700,8400,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,5,0,21892200,8436,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,6,0,21583600,8443,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,7,0,21827000,8439,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,8,0,21811600,8350,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,9,0,21751700,8503,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,10,0,21627000,8400,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,11,0,22626200,8415,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,12,0,33954300,8434,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,13,0,27697200,8352,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,14,0,21550100,8404,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,1000,15,0,21463200,8452,9976,0,11,123780,True,
mergesort,presorted_25pct_swaps,5000,1,0,167362700,53627,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,2,0,167514600,53413,61808,0,14,606968,True,
mergesort,presorted_25pct_swaps,5000,3,0,166617800,53853,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,4,0,168840000,53655,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,5,0,171929700,53370,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,6,0,176201600,53432,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,7,0,186450900,53443,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,8,0,185533700,53637,61808,0,14,606968,True,
mergesort,presorted_25pct_swaps,5000,9,0,169685600,53469,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,10,0,172389300,53673,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,11,0,167337300,53196,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,12,0,169781200,53603,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,13,0,168305600,53657,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,5000,14,0,168204800,53479,61808,0,14,606968,True,
mergesort,presorted_25pct_swaps,5000,15,0,173477900,53537,61808,0,14,606964,True,
mergesort,presorted_25pct_swaps,10000,1,0,384228500,117153,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,2,0,378763900,117167,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,3,0,379291700,117334,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,10000,4,0,372399500,117203,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,5,0,370708500,117065,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,10000,6,0,374160100,117293,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,7,0,374788800,117134,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,8,0,384939600,117181,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,10000,9,0,403488000,117113,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,10,0,382947800,117386,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,11,0,379132600,117057,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,10000,12,0,373802300,117006,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,13,0,382834700,117059,133616,0,15,1216912,True,
mergesort,presorted_25pct_swaps,10000,14,0,382398800,116984,133616,0,15,1216908,True,
mergesort,presorted_25pct_swaps,10000,15,0,377386700,117057,133616,0,15,1216908,True,
mergesort,duplicates_10,1000,1,0,22404400,8494,9976,0,11,123836,True,
mergesort,duplicates_10,1000,2,0,21777700,8508,9976,0,11,123836,True,
mergesort,duplicates_10,1000,3,0,21527800,8492,9976,0,11,123836,True,
mergesort,duplicates_10,1000,4,0,22407000,8468,9976,0,11,123836,True,
mergesort,duplicates_10,1000,5,0,22775500,8458,9976,0,11,123836,True,
mergesort,duplicates_10,1000,6,0,21910500,8426,9976,0,11,123836,True,
mergesort,duplicates_10,1000,7,0,21697000,8551,9976,0,11,123836,True,
mergesort,duplicates_10,1000,8,0,27484500,8499,9976,0,11,123840,True,
mergesort,duplicates_10,1000,9,0,21986200,8499,9976,0,11,123836,True,
mergesort,duplicates_10,1000,10,0,21513000,8476,9976,0,11,123836,True,
mergesort,duplicates_10,1000,11,0,21625200,8492,9976,0,11,123836,True,
mergesort,duplicates_10,1000,12,0,24754800,8504,9976,0,11,123836,True,
mergesort,duplicates_10,1000,13,0,21543400,8523,9976,0,11,123836,True,
mergesort,duplicates_10,1000,14,0,21660100,8528,9976,0,11,123836,True,
mergesort,duplicates_10,1000,15,0,22153700,8485,9976,0,11,123836,True,
mergesort,duplicates_10,5000,1,0,167466000,53425,61808,0,14,607020,True,
mergesort,duplicates_10,5000,2,0,168905100,53449,61808,0,14,607020,True,
mergesort,duplicates_10,5000,3,0,166899800,53638,61808,0,14,607020,True,
mergesort,duplicates_10,5000,4,0,166172800,53390,61808,0,14,607020,True,
mergesort,duplicates_10,5000,5,0,170073800,53282,61808,0,14,607020,True,
mergesort,duplicates_10,5000,6,0,169961000,53562,61808,0,14,607020,True,
mergesort,duplicates_10,5000,7,0,192154200,53517,61808,0,14,607020,True,
mergesort,duplicates_10,5000,8,0,195359300,53491,61808,0,14,607020,True,
mergesort,duplicates_10,5000,9,0,170530100,53498,61808,0,14,607020,True,
mergesort,duplicates_10,5000,10,0,167885600,53469,61808,0,14,607020,True,
mergesort,duplicates_10,5000,11,0,164825400,53326,61808,0,14,607024,True,
mergesort,duplicates_10,5000,12,0,164195600,53612,61808,0,14,607020,True,
mergesort,duplicates_10,5000,13,0,164758400,53534,61808,0,14,607020,True,
mergesort,duplicates_10,5000,14,0,165962900,53574,61808,0,14,607020,True,
mergesort,duplicates_10,5000,15,0,167950200,53502,61808,0,14,607020,True,
mergesort,duplicates_10,10000,1,0,375598000,116377,133616,0,15,1216968,True,
mergesort,duplicates_10,10000,2,0,376920800,116473,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,3,0,375356200,116819,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,4,0,370942200,116381,133616,0,15,1216968,True,
mergesort,duplicates_10,10000,5,0,371897000,116209,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,6,0,375997000,116443,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,7,0,380926300,116658,133616,0,15,1216968,True,
mergesort,duplicates_10,10000,8,0,370337700,116368,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,9,0,376869800,116332,133616,0,15,1216968,True,
mergesort,duplicates_10,10000,10,0,384876500,116507,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,11,0,371955800,116301,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,12,0,371097500,116305,133616,0,15,1216968,True,
mergesort,duplicates_10,10000,13,0,370980200,116480,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,14,0,375788700,116535,133616,0,15,1216964,True,
mergesort,duplicates_10,10000,15,0,375808800,116315,133616,0,15,1216968,True,
quicksort_3way,random,1000,1,0,73244100,16579,19164,1141,17,113788,True,
quicksort_3way,random,1000,2,0,73273500,16197,19368,1133,16,113788,True,
quicksort_3way,random,1000,3,0,79725600,17581,20960,1155,17,113788,True,
quicksort_3way,random,1000,4,0,72085400,16092,19072,1141,16,113788,True,
quicksort_3way,random,1000,5,0,71518000,15603,19282,1137,17,113788,True,
quicksort_3way,random,1000,6,0,72805200,15838,19212,1147,16,113788,True,
quicksort_3way,random,1000,7,0,74256800,16715,19552,1143,16,113788,True,
quicksort_3way,random,1000,8,0,78013500,17698,20464,1155,19,113788,True,
quicksort_3way,random,1000,9,0,73005800,16074,19362,1153,16,113788,True,
quicksort_3way,random,1000,10,0,75238500,16770,19852,1153,16,113788,True,
quicksort_3way,random,1000,11,0,78476900,17508,20742,1147,18,113792,True,
quicksort_3way,random,1000,12,0,71350400,15773,18674,1145,15,113788,True,
quicksort_3way,random,1000,13,0,73829700,16352,19420,1137,17,113788,True,
quicksort_3way,random,1000,14,0,76640400,16450,19010,1143,17,113788,True,
quicksort_3way,random,1000,15,0,76326300,16433,19604,1143,16,113788,True,
quicksort_3way,random,5000,1,0,494855600,105763,126458,5691,21,562812,True,
quicksort_3way,random,5000,2,0,535794700,109034,132260,5705,22,562816,True,
quicksort_3way,random,5000,3,0,508666800,102790,122984,5703,21,562812,True,
quicksort_3way,random,5000,4,0,513088300,104496,126554,5745,21,562816,True,
quicksort_3way,random,5000,5,0,492470100,102288,125278,5703,21,562812,True,
quicksort_3way,random,5000,6,0,529311300,109603,134464,5685,23,562816,True,
quicksort_3way,random,5000,7,0,496346900,99196,122782,5737,21,562812,True,
quicksort_3way,random,5000,8,0,484599400,100631,121886,5693,19,562816,True,
quicksort_3way,random,5000,9,0,510912000,105985,127964,5739,22,562812,True,
quicksort_3way,random,5000,10,0,500417400,107267,126566,5701,22,562816,True,
quicksort_3way,random,5000,11,0,500453700,102849,124316,5673,21,562812,True,
quicksort_3way,random,5000,12,0,549154800,109986,130916,5721,22,562816,True,
quicksort_3way,random,5000,13,0,493276400,101450,123542,5723,21,562812,True,
quicksort_3way,random,5000,14,0,516027600,107258,128186,5713,21,562816,True,
quicksort_3way,random,5000,15,0,508872000,102084,123388,5721,19,562812,True,
quicksort_3way,random,10000,1,0,1151887400,223106,277172,11417,24,1126112,True,
quicksort_3way,random,10000,2,0,1157628800,235739,282274,11397,26,1126112,True,
quicksort_3way,random,10000,3,0,1069757700,220394,270336,11431,23,1126112,True,
quicksort_3way,random,10000,4,0,1123918000,231495,283862,11443,25,1126112,True,
quicksort_3way,random,10000,5,0,1069872200,218576,270368,11429,23,1126112,True,
quicksort_3way,random,10000,6,0,1145596600,233279,288430,11405,25,1126112,True,
quicksort_3way,random,10000,7,0,1077245200,220088,270296,11427,26,1126112,True,
quicksort_3way,random,10000,8,0,1099648500,224941,276728,11457,22,1126112,True,
quicksort_3way,random,10000,9,0,1139083800,225249,284120,11423,24,1126112,True,
quicksort_3way,random,10000,10,0,1099600800,216360,265964,11433,22,1126112,True,
quicksort_3way,random,10000,11,0,1072960000,219385,270958,11383,22,1126112,True,
quicksort_3way,random,10000,12,0,1137811700,232057,287664,11445,25,1126112,True,
quicksort_3way,random,10000,13,0,1091238500,226416,274904,11413,27,1126112,True,
quicksort_3way,random,10000,14,0,1112532300,226978,276172,11455,24,1126112,True,
quicksort_3way,random,10000,15,0,1175341900,221202,275216,11423,23,1126112,True,
quicksort_3way,reverse,1000,1,0,106087600,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,2,0,130182800,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,3,0,107302500,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,4,0,98415200,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,5,0,98371000,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,6,0,99657700,24520,26412,1155,27,113792,True,
quicksort_3way,reverse,1000,7,0,98364900,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,8,0,99022900,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,9,0,99002400,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,10,0,100157600,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,11,0,100285500,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,12,0,106237600,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,13,0,103947300,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,14,0,121270900,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,1000,15,0,99591700,24520,26412,1155,27,113788,True,
quicksort_3way,reverse,5000,1,0,1090060400,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,2,0,1026674300,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,3,0,1107395400,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,4,0,1051049700,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,5,0,1038845000,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,6,0,1015271300,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,7,0,1054678700,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,8,0,1040149100,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,9,0,1037224800,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,10,0,1046112000,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,11,0,1052082600,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,12,0,1065335000,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,13,0,1052510800,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,14,0,1085620500,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,5000,15,0,1032335900,238874,251582,5747,60,562816,True,
quicksort_3way,reverse,10000,1,0,2855837900,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,2,0,2780230500,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,3,0,2808518600,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,4,0,2851260700,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,5,0,2793398200,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,6,0,2883776900,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,7,0,2797195500,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,8,0,2818211300,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,9,0,2775926500,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,10,0,2857621200,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,11,0,2834189500,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,12,0,2816499400,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,13,0,2812867400,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,14,0,2812078700,648613,676570,11521,80,1126112,True,
quicksort_3way,reverse,10000,15,0,2862818300,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,1000,1,0,102971900,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,2,0,103606300,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,3,0,104204000,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,4,0,105320000,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,5,0,102583500,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,6,0,103086800,24520,26412,1155,27,113792,True,
quicksort_3way,presorted,1000,7,0,102161700,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,8,0,103117700,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,9,0,102843400,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,10,0,108045400,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,11,0,104601100,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,12,0,135904800,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,13,0,111305800,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,14,0,104250800,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,1000,15,0,104095300,24520,26412,1155,27,113788,True,
quicksort_3way,presorted,5000,1,0,1046755700,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,2,0,1105137100,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,3,0,1034863700,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,4,0,1035079200,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,5,0,1046593900,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,6,0,1023842100,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,7,0,1040193200,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,8,0,1040035500,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,9,0,1007813300,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,10,0,1023989000,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,11,0,1013532300,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,12,0,1011255400,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,13,0,1024640000,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,14,0,1017227800,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,5000,15,0,1013126200,238874,251582,5747,60,562816,True,
quicksort_3way,presorted,10000,1,0,2745504000,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,2,0,2781788300,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,3,0,2790511400,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,4,0,2812483800,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,5,0,2777363000,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,6,0,2815160900,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,7,0,2984191000,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,8,0,2863733500,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,9,0,2797971600,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,10,0,2769375000,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,11,0,2767671300,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,12,0,2788794300,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,13,0,2750655500,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,14,0,2805186000,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted,10000,15,0,2756967200,648613,676570,11521,80,1126112,True,
quicksort_3way,presorted_10pct_swaps,1000,1,0,80786700,19381,21426,1151,18,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,2,0,81245600,17796,19848,1161,18,113792,True,
quicksort_3way,presorted_10pct_swaps,1000,3,0,72197300,16990,19258,1145,17,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,4,0,72940700,17230,19422,1141,17,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,5,0,75526200,17877,20038,1139,17,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,6,0,77678400,18704,20820,1147,23,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,7,0,84427900,20457,22310,1163,24,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,8,0,81007500,19216,21344,1147,21,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,9,0,71955400,16947,19210,1133,17,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,10,0,71972700,16611,18884,1137,16,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,11,0,78294800,18394,20794,1147,17,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,12,0,69998500,16494,18826,1147,16,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,13,0,82849100,18775,20862,1151,19,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,14,0,74459800,17385,19860,1145,19,113788,True,
quicksort_3way,presorted_10pct_swaps,1000,15,0,74031500,17608,19818,1133,17,113788,True,
